logg,log(teff),mWD,tcool(gyr),R(Rsun),core,log(L),TpreWD(gyr),Mzams,Mbol,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,J,H,K,FUV,NUV,teff,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y
7.5,4.22,0.422,0.19503,0.019145,He,-1.603,0.0,0.0,8.7466,10.284,10.2105,10.4283,10.3593,10.113,10.4489,10.7285,11.0311,10.1295,10.4519,10.7525,10.9925,11.1539,9.5462,10.2283,10.2567,10.3427,10.4355,10.6731,10.7349,10.7965,9.8917,10.0788,16595.869074375598,8207186.037715003,14378737.771799104,3582630.1965401447,11274173.88108149,20913022.794703484,7076014.703316419,3054848.786484611,1395567.4281030202,19129327.827147502,6991513.660145549,2932517.766976174,1553784.6069910275,1055592.623353443
7.5,4.2,0.419,0.22234,0.019076,He,-1.686,0.0,0.0,8.9549,10.369,10.3045,10.4948,10.4917,10.2095,10.5284,10.799,11.0742,10.2221,10.5304,10.823,11.0456,11.1568,9.6775,10.3323,10.3372,10.4198,10.5024,10.7012,10.7802,10.8306,10.1103,10.2501,15848.93192461114,7644170.967713223,13281798.19699781,3394205.211280859,10052193.55829037,19273159.905459236,6624068.890987235,2883539.0129528665,1350973.8368840604,17692769.66941202,6550995.8508307,2768068.0708861067,1490345.3899203027,1060406.6936485216
7.5,4.18,0.416,0.25369,0.019007,He,-1.769,0.0,0.0,9.1632,10.4585,10.4018,10.5714,10.6353,10.3071,10.6113,10.875,11.1438,10.3168,10.6133,10.8995,11.1169,11.2223,9.8196,10.4367,10.4238,10.5008,10.577,10.7616,10.8361,10.8832,10.3419,10.4361,15135.612484362071,7090516.466123188,12231630.562123148,3185998.55145355,8870913.011843024,17744362.567610614,6181762.541448372,2708153.7049206775,1276304.8412559768,16332899.954328964,6113568.778692645,2598509.1112891897,1405770.4390542195,1005587.6675960717
7.5,4.16,0.413,0.28964,0.018937,He,-1.853,0.0,0.0,9.3713,10.5506,10.5006,10.65,10.7856,10.4057,10.6965,10.9535,11.215,10.4127,10.6992,10.9783,11.1896,11.2894,9.9663,10.5403,10.5124,10.5852,10.6533,10.8235,10.8927,10.9374,10.583,10.6297,14454.39770745928,6562097.229921455,11250430.63852797,2985453.8704258264,7781317.061501352,16323947.66885197,5757541.933079373,2537921.0084533463,1204146.1672911004,15062882.65923526,5690358.043581125,2434495.8302630205,1324461.0703837285,952324.000694313
7.5,4.14,0.41,0.33075,0.018867,He,-1.936,0.0,0.0,9.5794,10.6427,10.6016,10.7248,10.9236,10.5123,10.7794,11.0267,11.2843,10.5142,10.7814,11.0499,11.2593,11.3574,10.1042,10.6584,10.5974,10.6648,10.7237,10.8798,10.9458,10.9862,10.8174,10.8035,13803.842646028837,6073224.291614969,10327276.525179772,2807417.6408645404,6903507.024788702,14907398.234013887,5373951.828332301,2390092.7813697737,1138088.060189212,13820531.73028157,5314669.383627484,2296073.014998096,1251341.5265627333,901158.9267351999
7.5,4.12,0.407,0.37771,0.018798,He,-2.019,0.0,0.0,9.7873,10.7388,10.7049,10.8065,11.0838,10.6158,10.8701,11.1097,11.3583,10.6155,10.8719,11.1335,11.3357,11.4261,10.2598,10.7652,10.6931,10.7543,10.8045,10.9441,11.0038,11.042,11.0919,11.0155,13182.567385564074,5599660.908817118,9459065.09737305,2623067.2969162418,6000289.153077243,13651622.22250065,4979619.712672555,2230474.0175829534,1070923.0729313244,12681982.826484552,4925594.5648159925,2141549.4293644694,1174892.8626259267,852125.9623488836
7.5,4.1,0.404,0.43056,0.01873,He,-2.102,0.0,0.0,9.995,10.8351,10.8123,10.8825,11.219,10.7301,10.9573,11.1839,11.4272,10.7248,10.959,11.2069,11.4039,11.4931,10.3956,10.8882,10.7865,10.838,10.8756,11.0,11.0538,11.0891,11.3974,11.2067,12589.254117941662,5161660.838404204,8630499.864574593,2463526.105057518,5336296.045693794,12376903.288770514,4628752.0060938,2098287.069617998,1012385.7214034704,11550875.331010524,4578955.22825592,2016117.496724047,1111388.7626677142,806959.1182187431
7.5,4.08,0.402,0.48947,0.018664,He,-2.185,0.0,0.0,10.2024,10.9239,10.9122,10.9483,11.3322,10.8391,11.0375,11.2487,11.4856,10.8303,11.0385,11.2718,11.4636,11.5521,10.5078,11.0016,10.8778,10.9139,10.9369,11.0481,11.0961,11.1292,11.8126,11.4004,12022.644346174131,4790000.599519658,7927605.919087303,2335088.1067843693,4842013.750566419,11274001.820764152,4329622.346596876,1990723.7948435356,966166.8100948073,10555553.218723815,4285805.919173961,1912590.2689880624,1059380.8167355221,769693.1764587743
7.5,4.06,0.399,0.55521,0.018599,He,-2.268,0.0,0.0,10.4097,11.0212,11.0177,11.0289,11.4905,10.9456,11.1297,11.3317,11.5577,10.9364,11.1307,11.3546,11.5366,11.6181,10.6598,11.1087,10.9803,11.0034,11.0166,11.1103,11.1501,11.1821,12.2592,11.6336,11481.536214968817,4410073.528885585,7243897.825097164,2183200.0599711314,4214405.122528489,10292203.470238116,4004979.331678227,1857125.5725870952,910421.2315773146,9639871.891839137,3964448.340250143,1784564.3156450444,997429.8638222684,729370.0049519084
7.5,4.04,0.396,0.62827,0.018533,He,-2.351,0.0,0.0,10.6171,11.1157,11.1238,11.0977,11.6013,11.0605,11.2157,11.4013,11.6198,11.0492,11.2167,11.4243,11.5987,11.6797,10.7708,11.2259,11.0804,11.086,11.0818,11.1611,11.1913,11.2215,12.9831,11.8446,10964.78196143185,4071304.3370914585,6616374.106516382,2063769.8903235423,3832692.8677451555,9324726.460760253,3726387.518690228,1754239.992367077,865944.6124251225,8750623.526005765,3688675.9181875144,1685543.4098005632,948702.6300478636,694057.7955755731
7.5,4.02,0.394,0.70922,0.018468,He,-2.434,0.0,0.0,10.8243,11.2383,11.2594,11.1928,11.7478,11.2057,11.3307,11.4967,11.7031,11.1925,11.3316,11.5195,11.6828,11.7637,10.9154,11.3731,11.2121,11.1961,11.1721,11.2327,11.2431,11.273,13.7063,12.0913,10471.285480508985,3662227.231165209,5880737.2149550365,1904026.5137501701,3372529.3528640396,8215004.779352288,3375512.621954237,1618008.2338563213,807647.465001353,7722727.6545115905,3341659.692082568,1554932.9320872019,884182.3153637878,646915.2011208129
7.5,4.0,0.391,0.79918,0.018408,He,-2.516,0.0,0.0,11.0311,11.3774,11.4124,11.3024,11.9114,11.3674,11.4634,11.6084,11.8014,11.3524,11.4644,11.6304,11.7814,11.8614,11.0774,11.5374,11.3614,11.3234,11.2764,11.3114,11.3014,11.3284,14.4934,12.3554,10000.0,3242886.9424335132,5141126.5411201995,1732445.224111537,2919727.085352319,7124499.180878213,3006673.4089977397,1469356.7344444138,742554.5348487885,6708682.520529026,2976245.4232143345,1413117.1985237668,812696.4163821425,595105.3802765567
7.5,3.98,0.389,0.8991,0.018354,He,-2.599,0.0,0.0,11.2371,11.5393,11.5911,11.4279,12.0531,11.5617,11.6181,11.7349,11.9137,11.5441,11.6191,11.7559,11.8927,11.9769,11.2231,11.7327,11.5383,11.4709,11.3941,11.4013,11.3605,11.3857,15.4521,12.6276,9549.92586021436,2810111.579984069,4386620.360700202,1552427.2904992502,2577591.0509820334,5992197.201829887,2622756.74927003,1315464.1121636394,673534.9111255278,5655994.735278428,2596214.0576556614,1266280.5571744328,737836.4418734565,538202.4039593107
7.5,3.96,0.387,1.00913,0.018298,He,-2.681,0.0,0.0,11.4434,11.7018,11.7685,11.5604,12.2393,11.7498,11.7748,11.8704,12.0327,11.7307,11.7752,11.8909,12.0127,12.0937,11.4068,11.9218,11.7145,11.6222,11.5218,11.4974,11.429,11.4504,16.1614,12.9286,9120.108393559096,2434320.5920688696,3748212.962934557,1382501.072609955,2184681.9649306163,5069910.651189404,2284189.976948021,1168243.06763554,607315.4358380035,4792070.567022409,2262323.49262425,1125081.9231356357,664682.599264726,486272.64749950473
7.5,3.94,0.384,1.13047,0.018245,He,-2.764,0.0,0.0,11.6494,11.8693,11.9523,11.6976,12.4319,11.9432,11.9357,12.0098,12.1552,11.9219,11.9367,12.0298,12.1362,12.214,11.5984,12.1184,11.8941,11.7779,11.653,11.5953,11.499,11.5164,16.8312,13.2415,8709.635899560806,2098443.516876888,3182905.6814142964,1225476.5013981422,1840211.4754375056,4267365.254387902,1981033.1029228952,1033457.7435501548,545674.7154257362,4041687.357552426,1960984.7508432092,995734.7367248746,596669.4753939987,437803.6244109146
7.5,3.92,0.382,1.26354,0.018195,He,-2.846,0.0,0.0,11.855,12.0429,12.1447,11.8374,12.6148,12.1505,12.1033,12.1529,12.2811,12.126,12.104,12.1712,12.2629,12.3364,11.7823,12.3279,12.0832,11.9387,11.7875,11.6947,11.5674,11.5795,17.6346,13.5706,8317.63771102671,1798212.0330567083,2680694.8807454454,1083349.5408484638,1563476.4720803092,3545058.7131502116,1707007.181342211,910827.9294526448,488604.4816835573,3367490.129504609,1690198.9674006226,878956.2801784496,533872.359190567,393281.002418276
7.5,3.9,0.38,1.40851,0.018147,He,-2.928,0.0,0.0,12.0605,12.2126,12.3328,11.9764,12.8301,12.3493,12.2667,12.2936,12.4059,12.3216,12.2675,12.3124,12.3891,12.456,11.9961,12.532,12.2649,12.0966,11.9213,11.7928,11.6385,11.6444,18.4051,13.9226,7943.282347242814,1546163.229938308,2266218.7391856196,958215.1763312804,1289038.2116070646,2967548.829235803,1476283.580839131,804360.5838195903,437856.5870709315,2827227.606263076,1461612.583807258,775857.0573754011,477806.30643395387,354125.670282779
7.5,3.88,0.378,1.56555,0.018101,He,-3.01,0.0,0.0,12.2657,12.3858,12.5257,12.117,13.0426,12.5569,12.4342,12.4364,12.5308,12.5249,12.4335,12.454,12.5155,12.5752,12.2076,12.7445,12.4507,12.2569,12.0558,11.8913,11.7115,11.7089,19.4366,14.3105,7585.775750291836,1324890.1844110833,1906981.0090130782,846111.4782666217,1065296.0905863482,2463555.8673199085,1271669.7227675074,708818.9542959363,392262.1724829125,2356379.9270666116,1260772.7546788817,684457.1374480012,427460.9231056209,318920.14380852407
7.5,3.86,0.377,1.73175,0.018056,He,-3.092,0.0,0.0,12.4708,12.5592,12.7206,12.2577,13.2822,12.7649,12.6011,12.5797,12.6564,12.7278,12.6001,12.5977,12.6434,12.6953,12.4452,12.961,12.6364,12.417,12.1916,11.9899,11.7845,11.7743,20.4075,14.717,7244.359600749898,1134963.5841417243,1601579.173364018,746981.1306132736,858602.9530984474,2044205.065166552,1095913.7500071973,624277.0464228753,351154.69055754563,1964478.8575541403,1086823.0978632513,602598.8537648874,381854.98442184256,286948.52445933287
7.5,3.84,0.375,1.91118,0.018012,He,-3.174,0.0,0.0,12.6758,12.7355,12.9211,12.4011,13.5295,12.98,12.7712,12.7254,12.7838,12.9374,12.7702,12.7414,12.7735,12.8152,12.6898,13.1846,12.8251,12.5806,12.3294,12.0899,11.8584,11.8391,21.6736,15.2078,6918.309709189362,969574.4058288865,1338035.4759856598,657762.1013220574,687055.1406606839,1685014.6286933592,941576.458072934,548550.4586747037,313803.43227942154,1627520.9014008648,933766.0404673353,530478.1701076688,340390.69488905015,258204.14596821877
7.5,3.82,0.373,2.10814,0.017968,He,-3.256,0.0,0.0,12.8808,12.9144,13.126,12.546,13.7958,13.1999,12.9447,12.8726,12.912,13.1516,12.9432,12.8886,12.9041,12.9365,12.9531,13.4156,13.0183,12.7467,12.4686,12.1904,11.9339,11.9054,22.8783,15.7792,6606.934480075957,826314.8192141682,1113350.8037727193,578406.6075985085,540251.5134399026,1382827.7123158632,806454.7239208596,481350.0056840603,280221.9095395528,1342675.2189317974,800133.5372469651,465491.67202140845,303292.7844107781,232042.5397049228
7.5,3.8,0.371,2.32554,0.017924,He,-3.338,0.0,0.0,13.0859,13.0967,13.3359,12.6936,14.0827,13.4258,13.1216,13.0231,13.0429,13.371,13.1198,13.0373,13.0374,13.0596,13.2357,13.6532,13.2148,12.9163,12.6108,12.2934,12.0121,11.9733,23.9138,16.4782,6309.57344480193,702029.1554427498,922150.1353704599,507367.7434730425,416836.3645461206,1128593.8561203652,688572.3787968021,421105.1847881125,249615.58389549342,1102403.493384862,683363.9767423394,407907.3425321486,269570.07878029713,208188.73078030537
7.5,3.78,0.369,2.56534,0.017878,He,-3.42,0.0,0.0,13.2912,13.2834,13.5518,12.8455,14.3972,13.6583,13.3028,13.1773,13.177,13.5959,13.3008,13.1922,13.1747,13.1866,13.544,13.9,13.4171,13.0896,12.7569,12.3985,12.0926,12.0426,24.8246,17.3705,6025.595860743575,594165.1202218533,759755.1260628073,443399.151352169,313615.56152120634,915734.7317571656,585735.5752474715,367233.75487388356,221750.03658067717,900767.245084517,581412.1270438271,355495.02512765495,238772.16108117715,186161.2224457217
7.5,3.76,0.367,2.82324,0.017826,He,-3.503,0.0,0.0,13.4971,13.4769,13.7763,13.0044,14.755,13.9011,13.4919,13.3393,13.3177,13.8302,13.4889,13.3533,13.3186,13.3188,13.8912,14.1578,13.6266,13.271,12.9095,12.5142,12.1765,12.1187,25.7094,18.4802,5754.399373371566,500077.3850873958,621446.4342450567,385269.7570620975,226885.98279195538,736511.8653772584,494984.5730067978,318179.8367961208,195935.78520298324,730167.7495839329,491783.7197178799,308264.55332159065,210355.44187971478,165782.72870256144
7.5,3.74,0.364,2.98341,0.017767,He,-3.586,0.0,0.0,13.7039,13.6887,14.0225,13.1771,15.1538,14.1668,13.6997,13.5171,13.4718,14.0866,13.6956,13.5291,13.4758,13.4636,14.2793,14.4423,13.8571,13.4695,13.077,12.6331,12.2679,12.2021,26.6141,19.4752,5495.408738576249,414187.3347408464,498658.5847724788,330799.2519179762,158185.7162589457,580469.4228244148,411482.3991646788,271914.4293830643,171140.72259247664,580419.8365864601,409235.92095467204,263926.6155813173,183211.76194931302,146049.09941449668
7.5,3.72,0.361,3.33121,0.017696,He,-3.669,0.0,0.0,13.9125,13.9025,14.2749,13.3532,15.6469,14.4401,13.9095,13.6972,13.6291,14.349,13.9055,13.7092,13.6361,13.612,14.7506,14.7404,14.0897,13.6704,13.2482,12.7559,12.3722,12.3085,27.5824,20.6279,5248.074602497728,342889.98460591276,398401.7941811028,283532.2760507847,101252.38242248524,454922.41182674037,341907.9891333391,232204.29040087992,149248.97141955644,459473.24967099074,340010.03320926696,225383.00975057742,159335.05579983388,128415.32899677873
7.5,3.7,0.359,3.86503,0.017624,He,-3.753,0.0,0.0,14.1218,14.1065,14.5242,13.5165,16.2685,14.7197,14.1068,13.8643,13.7744,14.6125,14.1028,13.8763,13.7843,13.7488,15.3372,15.0568,14.3144,13.8592,13.4058,12.8786,12.5327,12.5144,28.6339,21.8627,5011.872336272725,286481.14979794674,319258.5497765539,245936.93434068156,57584.61952825316,354518.2394444302,287428.94428691425,200711.14609036234,131623.24626762886,363413.8570149486,285833.40547267976,194815.01447813946,140143.38002820476,114140.06610109062
7.5,3.68,0.355,4.66059,0.017547,He,-3.837,0.0,0.0,14.3316,14.2992,14.7619,13.6687,16.7309,14.992,14.2988,14.0193,13.9068,14.8715,14.2929,14.0304,13.9194,13.8747,15.786,15.3576,14.535,14.0385,13.5508,13.0028,12.7849,12.9535,32.3284,23.0824,4786.300923226385,242002.1738560964,258741.29809763946,215648.76298842867,37944.577183201465,278305.5069750417,242959.40529466,175539.43935216079,117537.32807527122,288804.9942329757,242033.90049245858,170524.0509771025,124834.8385351458,102537.17212265165
7.5,3.66,0.353,5.70678,0.017476,He,-3.92,0.0,0.0,14.5405,14.4903,14.9942,13.8257,17.2196,15.2574,14.4905,14.1806,14.0466,15.123,14.4845,14.1906,14.0613,14.0083,16.2565,15.6534,14.7519,14.2211,13.7022,13.1314,13.0855,13.3957,37.741,23.9206,4570.881896148751,204597.79422878355,210604.3963234721,188134.5900317477,24388.854228161472,219727.02728044635,205293.59311983697,152537.4166739593,104178.35461929782,230954.4737220654,204530.4057036171,148329.42777506378,110432.64748609053,91403.53998507958
7.5,3.64,0.35,6.8583,0.017417,He,-4.003,0.0,0.0,14.748,14.6737,15.2159,13.9789,17.6958,15.5125,14.6751,14.337,14.1843,15.3648,14.6681,14.3465,14.2009,14.1418,16.7165,15.9396,14.9601,14.3963,13.8502,13.2881,13.4538,13.8613,41.4404,24.6446,4365.158322401661,173971.58318021885,172872.05758183135,164484.89418021473,15836.11935528775,174896.39125867275,174370.4002173312,132970.02653877117,92392.10509626924,186098.87493222757,173882.2487883918,129361.39483900396,97767.57706238903,81376.75809207192
7.5,3.62,0.348,8.00826,0.017371,He,-4.086,0.0,0.0,14.9538,14.8475,15.4249,14.1261,18.1521,15.7562,14.8502,14.4864,14.3191,15.595,14.8419,14.4954,14.3358,14.2767,17.1576,16.2142,15.1563,14.5629,13.9928,13.4749,13.8752,14.3503,42.6589,25.3883,4168.693834703355,149023.7126247459,143357.97714780396,144391.98368651996,10457.450786357645,140474.63477090967,149186.60380251307,116490.58293418818,82037.40709765205,151342.4675823722,148947.1889621345,113381.38370363243,86802.43643823001,72249.93279038367
7.5,3.6,0.347,9.11707,0.017335,He,-4.167,0.0,0.0,15.1583,15.0128,15.6228,14.2669,18.5849,15.9892,15.0159,14.6307,14.4514,15.8149,15.0069,14.6388,14.4666,14.4127,17.5798,16.4774,15.3437,14.7208,14.1308,13.6823,14.329,14.8439,43.9644,26.1244,3981.0717055349733,128510.11947754084,119967.55639282256,127357.64841018748,7048.679729870403,113815.09368527953,128603.20026246864,102417.16903963234,72927.92788465047,124108.85224471237,128479.6248712989,99766.26219217732,77270.52518989351,64008.75735444054
7.5,3.58,0.346,10.19034,0.017307,He,-4.249,0.0,0.0,15.3617,15.145,15.7736,14.3897,18.9635,16.1722,15.1394,14.7521,14.5792,15.985,15.1304,14.7609,14.5873,14.5628,17.9485,16.6905,15.4837,14.8429,14.2529,14.0079,14.8983,15.4218,45.4081,26.8198,3801.8939632056126,114146.19312987365,104748.52529910502,114106.1720141467,4989.670676204562,96472.59592050822,115147.86253895344,91879.12947835255,65039.617526953545,106455.19600803188,115037.21644207116,89443.29834123945,69364.61317350384,55924.67908596897
7.5,3.56,0.345,11.25402,0.017285,He,-4.33,0.0,0.0,15.5645,15.3004,15.9443,14.5367,19.339,16.3762,15.2841,14.8984,14.7316,16.1776,15.2745,14.9073,14.732,14.7431,18.3138,16.9218,15.6461,14.9864,14.4006,14.3434,15.2886,15.8259,46.6387,27.5515,3630.780547701014,99175.92313124002,89737.24599830208,99911.1495066875,3539.783513877501,80150.97033473616,101037.05994066887,80501.07712120353,56666.03144413854,89378.2163452731,100995.76988353822,78359.67491955361,60864.32196343847,47488.48560307535
7.5,3.54,0.344,12.29895,0.017267,He,-4.411,0.0,0.0,15.7667,15.4532,16.1079,14.6854,19.6999,16.5729,15.424,15.0464,14.8908,16.3637,15.4142,15.0561,14.8818,14.9327,18.6661,17.1431,15.8033,15.1271,14.5525,14.6907,15.6503,16.1959,47.7629,28.2404,3467.368504525317,86335.86435578964,77345.97649563134,87304.9655740485,2544.0268581365403,67009.0983363639,89007.31289598002,70389.30564013809,49039.698112983024,75456.50284769056,88987.32950750442,68466.41928623513,53130.974064780006,39962.560796859536
7.5,3.52,0.344,13.3483,0.017253,He,-4.491,0.0,0.0,15.9685,15.5893,16.2234,14.8415,20.0258,16.7171,15.5208,15.1982,15.0875,16.4973,15.5123,15.211,15.0591,15.1955,18.9789,17.3123,15.9113,15.2389,14.7236,15.1452,16.0312,16.6129,48.7206,28.8222,3311.311214825911,76287.92013107036,69653.3903200783,75736.19439061331,1887.4098854704089,58770.35412024995,81547.41962924322,61304.33905192911,40980.03466124032,66828.42204065174,81431.55109716338,59459.62265600902,45199.362699595076,31422.290789732273
7.5,3.5,0.343,14.42903,0.01724,He,-4.572,0.0,0.0,16.1701,15.7586,16.3751,15.0272,20.3909,16.8979,15.654,15.3849,15.3058,16.6685,15.6464,15.3997,15.2653,15.4579,19.329,17.5143,16.0589,15.3862,14.9287,15.4895,16.323,16.9341,49.887,29.5435,3162.2776601683795,65371.807980665166,60662.035916780405,63926.09862154352,1350.457580517437,49830.245774304465,72241.19893767488,51697.07078102812,33566.576022382375,57165.752974819785,72078.78028446573,50049.16893243576,37437.51666548847,24713.40378450865
7.5,3.48,0.343,15.55055,0.017229,He,-4.653,0.0,0.0,16.3715,15.9127,16.4796,15.2228,20.7271,17.028,15.7454,15.5817,15.5641,16.7884,15.7401,15.601,15.5064,15.7827,19.6476,17.6695,16.1566,15.5055,15.1607,15.8883,16.6512,17.2886,51.0686,30.2783,3019.9517204020162,56794.31650175966,55165.983199351824,53455.52281172111,992.0997221551842,44259.592413535254,66493.5203076674,43181.7577927724,26493.62738908487,51254.300319572285,66203.63107739086,41632.38119388799,30020.74143793478,18347.079634923513
7.5,3.46,0.343,16.71536,0.017219,He,-4.733,0.0,0.0,16.5727,16.0597,16.5793,15.4095,21.0481,17.1522,15.8327,15.7695,15.8106,16.9028,15.8295,15.7932,15.7367,16.0928,19.9517,17.8176,16.2498,15.6194,15.3822,16.2691,16.9646,17.627,52.197,30.9798,2884.031503126606,49660.28038493779,50384.34914025216,45062.66490779693,739.0258301289415,39521.34353925934,61427.609670130274,36365.085001554246,21137.115180268695,46182.19803021522,61041.62686837677,34918.49694044912,24311.161253970895,13804.835501289876
7.5,3.44,0.342,17.92954,0.01721,He,-4.814,0.0,0.0,16.7738,16.2,16.6745,15.5878,21.3546,17.2707,15.9159,15.9488,16.0459,17.012,15.9148,15.9766,15.9564,16.389,20.2421,17.959,16.3387,15.7281,15.5937,16.6328,17.2639,17.9501,53.2745,31.6498,2754.2287033381663,43686.10031444282,46202.95623173568,38278.1537740007,557.8452370253468,35472.011089254214,56955.76997366726,30861.619927598324,17036.478337739227,41806.971716914726,56488.521934108576,29522.263536008315,19878.3263080317,10519.748264312106
7.5,3.42,0.342,19.18765,0.017202,He,-4.894,0.0,0.0,16.9748,16.334,16.7653,15.7579,21.6472,17.3839,15.9953,16.1199,16.2706,17.1162,15.9962,16.1517,16.1662,16.6716,20.5194,18.0939,16.4236,15.8318,15.7956,16.9799,17.5495,18.2586,54.3034,32.2895,2630.2679918953813,38649.78947669215,42535.70331878163,32757.808277918695,426.45929374738375,31989.663041826072,52988.494595275144,26386.547681751963,13864.48299326932,38016.53796371228,52457.07433635736,25148.58224822256,16400.748518026536,8116.5076318094525
7.5,3.4,0.342,20.49735,0.017195,He,-4.974,0.0,0.0,17.1757,16.4618,16.852,15.9204,21.9266,17.4918,16.0711,16.2833,16.4851,17.2157,16.0739,16.3189,16.3666,16.9416,20.7841,18.2227,16.5045,15.9307,15.9883,17.3114,17.8223,18.5531,55.286,32.9003,2511.88643150958,34385.92083805452,39303.1306031699,28227.23657475645,329.96745695574043,28986.99475129916,49455.55816003877,22718.314050739475,11388.255593396741,34715.71312998056,48873.96703585476,21576.799853327193,13647.62861319446,6334.651506825477
7.6,4.9,0.596,0.00019,0.020376,CO,1.168,2.22891,1.873,1.8207,7.8433,7.654,8.211,7.1166,7.5736,8.1391,8.522,8.8969,7.6439,8.1452,8.549,8.8449,9.0604,6.3336,7.5822,7.9067,8.0582,8.2575,8.7037,8.8307,8.9425,5.5514,6.237,79432.82347242821,68603639.39009929,133719160.35337958,24377819.63707371,197259353.8035022,191447495.04438376,52430210.834444635,20580816.250151806,8796374.322317695,166652789.46719384,51656394.24539147,19702145.83883612,9915250.53158758,6408689.404122843
7.6,4.88,0.589,0.00026,0.020219,CO,1.083,2.42824,1.748,2.0327,7.9052,7.7178,8.2712,7.1839,7.6385,8.1996,8.5822,8.9564,7.707,8.2061,8.6092,8.9044,9.1203,6.4014,7.6474,7.9672,8.1191,8.3165,8.7668,8.8888,8.9994,5.6287,6.3093,75857.75750291836,65812088.76830356,128053708.47866943,23422507.08094326,188293845.6800563,183150541.7691868,50361670.0654872,19774299.81546291,8457114.714302534,159694922.05296418,49600106.31347033,18930062.544154275,9532837.97324704,6159248.742047028
7.6,4.86,0.582,0.00035,0.020054,CO,0.998,2.63676,1.616,2.2453,7.9619,7.7754,8.3264,7.247,7.6953,8.2556,8.6374,9.0109,7.7636,8.2619,8.6639,8.9589,9.1749,6.4628,7.7048,8.0234,8.1749,8.3709,8.816,8.9411,9.0529,5.7023,6.3766,72443.59600749906,63495507.41321691,123443857.23588645,22629278.232752003,180598213.0397598,176687380.04396284,48620279.01938743,19104621.50083151,8175974.81147229,154087862.27729234,47893869.95962489,18297399.573070716,9215937.797237525,5953948.403993215
7.6,4.84,0.575,0.00046,0.019903,CO,0.913,2.97011,1.492,2.458,8.0178,7.8308,8.3795,7.3072,7.7515,8.3095,8.6902,9.0633,7.8199,8.3155,8.7178,9.0113,9.227,6.5232,7.7619,8.0775,8.2284,8.4248,8.8647,8.9918,9.1037,5.7737,6.4432,69183.09709189362,61227698.270269,119089759.66658793,21877396.47584269,173459617.34638798,170329733.2129281,46970197.03650928,18474954.313404135,7909417.127790794,148529720.99892518,46281227.16039355,17676419.809523754,8915474.661179781,5761426.183578057
7.6,4.82,0.57,0.0006,0.019842,CO,0.828,4.02192,1.433,2.669,8.0683,7.884,8.4289,7.3631,7.8033,8.3592,8.7386,9.1121,7.8711,8.3652,8.7662,9.0601,9.2749,6.5791,7.8153,8.1272,8.2774,8.4732,8.9053,9.0386,9.1503,5.8408,6.5048,66069.34480075965,58804982.99858605,114093424.13497436,21033029.59161753,165769481.6299957,163394209.50758594,45144887.74188118,17778272.90404176,7608353.374004261,142560615.14997455,44482691.93097994,17009850.742208306,8576116.371571757,5546719.416201805
7.6,4.8,0.563,0.00078,0.019752,CO,0.744,5.17145,1.369,2.881,8.1183,7.9341,8.476,7.4193,7.8548,8.4088,8.7876,9.1586,7.9217,8.4138,8.814,9.1066,9.3226,6.6353,7.8662,8.1768,8.3268,8.5202,8.9585,9.0852,9.1955,5.9095,6.5664,63095.7344480193,56671259.59066588,109943447.4876,20324064.737975765,158844914.84049007,157248096.99424106,43522848.769727476,17148980.450753056,7355960.901121474,137311938.2118955,42923961.636222914,16425902.458338642,8291620.224725155,5356793.859689268
7.6,4.78,0.557,0.00099,0.019638,CO,0.658,6.39733,1.301,3.0939,8.1745,7.9923,8.5303,7.4807,7.9119,8.4633,8.8419,9.2123,7.9785,8.4692,8.8674,9.1603,9.3754,6.6967,7.9247,8.2313,8.3813,8.5749,9.0017,9.1384,9.2475,5.9822,6.6337,60255.95860743581,54439046.25305797,105418539.10409918,19557719.45237955,151859147.88404927,150929120.3248879,41874048.97459405,16502355.846342236,7082507.688504997,131830512.33648424,41263630.9403864,15819650.409042826,7983384.466171652,5161935.53599772
